questionId,questions,lang
37,¿Cuándo ingresó Letonia a la unión europea?,es
37,Quando la Lettonia è entrata nell'Unione Europea?,it
37,Quand est la Lettonie devenue membre de l'Union européene?,fr
37,Wanneer trad Letland toe tot de EU?,nl
15,Who created Goofy?,en
15,Wer hat Goofy erfunden?,de
15,¿Quién es el creador de Goofy?,es
15,Chi è il creatore di Goofy?,it
15,Qui est le créateur de Goofy?,fr
15,Wie bedacht Goofy?,nl
41,Give me all soccer clubs in Spain.,en
41,Gib mir alle Fußballvereine in Spanien.,de
41,Dame todos los club de fútbol de España.,es
41,Dammi tutti i club calcistici della Spagna,it
41,Donnes-moi tous les clubs de football d'Espagne.,fr
41,Noem alle Spaanse voetbalclubs.,nl
43,Who is the mayor of New York City?,en
43,Wer ist der Bürgermeister von New York City?,de
43,¿Quién es el alcalde de la cuidad de Nueva York?,es
43,Chi è il sindaco della città di New York?,it
43,Qui est le maire de New York City?,fr
43,Wie is de burgemeester van New York?,nl
91,Which organizations were founded in 1950?,en
91,Welche Unternehmen wurden 1950 gegründet?,de
91,¿Qué empresas fueron fundadas en 1950?,es
91,Quali aziende sono state fondate nel 1950?,it
91,Quels organisations ont été fondées en 1950?,fr
91,Welke organisaties werden opgericht in 1950?,nl
52,Which presidents were born in 1945?,en
52,Welche Präsidenten wurden 1945 geboren?,de
52,¿Qué presidentes nacieron en 1945?,es
52,Quali presidenti sono nati nel 1945?,it
52,Quels présidents sont nés en 1945?,fr
52,Welke presidenten werden geboren in 1945?,nl
36,Through which countries does the Yenisei river flow?,en
36,Durch welche Länder fließt der Yenisei?,de
36,¿Por qué países fluye el río Yenisei?,es
36,Attraverso quali stati scorre il fiume Yenisei?,it
36,Quels sont les pays traversés par l'Ienisseï?,fr
36,Door welke landen stroomt de Jenisej?,nl
18,Which museum exhibits The Scream by Munch?,en
18,In welchem Museum ist Der Schrei von Munch ausgestellt?,de
18,¿En qué museo está expuesto el Grito de Munch?,es
18,Quale museo è esposto l'Urlo di Munch?,it
18,Dans quel musée est exposé Le Cri de Munch?,fr
18,In welk museum hangt De Schreeuw van Munch?,nl
94,Which budget did the first movie of Zdenek Sverak have?,en
94,Welches Budget hatte der erste Film von Zdenek Sverak?,de
94,¿Cuál fué el presupuesto de la primera película de Zdenek Sverak?,es
94,Che budget ebbe il primo film di Zdenek Sverak?,it
94,Quel était le budget du premier film de Zdenek Sverak?,fr
94,Welk budget had de eerste film van Zdenek Sverak,nl
16,Give me the capitals of all countries in Africa.,en
16,Gib mir die Haupstädte von allen Ländern in Afrika.,de
16,Dame las capitales de todos los países africanos.,es
16,Dammi le capitali di tutti gli stati dell'Africa.,it
16,Donnes-moi la capitale de chaque pays d'Afrique.,fr
16,Noem de hoofdsteden van alle landen in Afrika.,nl
21,Which states border Illinois?,en
21,Welche Staaten grenzen an Illinois?,de
21,¿Qué estados tienen frontera con Illinois?,es
21,Con quali stati confina l'Illinois?,it
21,Quels sont les états voisins de l'Illinois?,fr
21,Welke staten grenzen aan Illinois?,nl
11,Which countries have places with more than two caves?,en
11,In welchen Ländern gibt es Orte mit mehr als zwei Höhlen?,de
11,¿Qué países tienen lugares con más de dos cuevas?,es
11,Quali nazioni hanno luoghi con più di due grotte?,it
11,Quels pays ont des lieux avec plus de deux grottes?,fr
11,Welke landen hebben plaatsen met meer dan twee grotten?,nl
28,Which European countries have a constitutional monarchy?,en
28,Welche europäischen Länder haben eine konstitutionelle Monarchie?,de
28,¿Qué países europeos tienen una monarquía constitucional?,es
28,Quali nazioni europee hanno una monarchia costituzionale?,it
28,Quels pays d'Europe ont une monarchie constitutionnelle?,fr
28,Welke Europese landen zijn een constitutionele monarchie?,nl
40,What is the highest mountain in Australia?,en
40,Was ist der höchste Berg in Australien?,de
40,¿Cuál es la montaña más alta de Australia?,es
40,Qual è la montagna più alta d'Australia?,it
40,Quelle est la plus haute montagne d'Australie?,fr
40,Wat is de hoogste berg van Australië?,nl
74,Which capitals in Europe were host cities of the summer olympic games?,en
74,In welchen europäischen Hauptstädten fanden olympische Sommerspiele statt?,de
74,¿En qué capitales europeas tuvieron lugar los juegos olímpicos de verano?,es
74,Quali capitali europee hanno ospitato i giochi olimpici estivi?,it
74,Quelles capitales européenes ont été hôtes de jeux olympiques d'été?,fr
74,In welke Europese hoofdsteden waren de Olympische Zomerspelen?,nl
54,Who was the wife of U.S. president Lincoln?,en
54,Wer war die Frau von US-Präsident Lincoln?,de
54,¿Quién fué la mujer del presidente americano Lincoln?,es
54,Chi era la moglie del presidente degli Stati Uniti Lincoln?,it
54,Qui était l'épouse du président américain Lincoln?,fr
54,Wie was de vrouw van de Amerikaanse president Lincoln?,nl
79,"Which airports are located in California, USA?",en
79,Welche Flughäfen gibt es in Kalifornien?,de
79,¿Cuántos aeropuertos hay en California?,es
79,"Quali aeroporti sono situati in California, Stati Uniti?",it
79,Quels aéroports se trouvent en Californie?,fr
79,Welke vliegvelden liggen in Californië?,nl
66,Is Christian Bale starring in Batman Begins?,en
66,Spielt Christian Bale in Batman Begins mit?,de
66,¿Actúa Christian Bale en Batman Begins?,es
66,Christian Bale ha recitato in Batman Begins?,it
66,Christian Bale joue-t-il dans Batman Begins?,fr
66,Speelt Christian Bale in Batman Begins?,nl
82,In which programming language is GIMP written?,en
82,In welcher Programmiersprache wurde GIMP geschrieben?,de
82,¿En qué lenguaje de programación esta programado GIMP?,es
82,In quale linguaggio di programmazione è scritto GIMP?,it
82,En quel langage de programmation a été écrit GIMP?,fr
82,In welke programmeertaal is GIMP geschreven?,nl
22,In which country is the Limerick Lake?,en
22,In welchem Land befindet sich der Limerick Lake?,de
22,¿En qué país se encuentra el lago Limerick?,es
22,In quale stato si trova il lago Limerick?,it
22,Dans quel pays se trouve le lac Limerick?,fr
22,In welk land ligt Limerick Lake?,nl
38,Which monarchs of the United Kingdom were married to a German?,en
38,Welche Monarchen des Vereinigten Königreichs waren mit jemand deutschem verheiratet?,de
38,¿Qué monárcas del reino unido estaban casados con una persona alemana?,es
38,Quali monarchi del Regno Unito erano sposati a persone tedesche?,it
38,Quels monarques du Royaume-Uni ont épousé une personne allemande?,fr
38,Welke monarchen van het Verenigd Koninkrijk waren getrouwd met een Duitser?,nl
86,Give me all female German chancellors.,en
86,Gib mir alle deutschen Kanzlerinnen.,de
86,Dame todas las cancilleres alemanas.,es
86,Dammi tutte le cancelliere tedesche.,it
86,Donnes-moi tous les chancelières allemandes.,fr
86,Geef me alle vrouwelijke Duitse bondskanseliers.,nl
71,Give me all video games published by Mean Hamster Software.,en
71,Gib mir alle Videospiele von Mean Hamster Software.,de
71,Dame todos los videojuegos de Mean Hamster Software.,es
71,Dammi tutti i videogiochi di Mean Hamster Software.,it
71,Donnes-moi tous les jeux vidéos publiés par Mean Hamster Software.,fr
71,Geef me alle videogames van Mean Hamster Software.,nl
83,Who produced films starring Natalie Portman?,en
83,"Wer produzierte Filme, in denen Natalie Portman mitspielt?",de
83,¿Quién ha producido películas en las que actua Natalie Portman?,es
83,Chi ha prodotto i film in cui recita Natalie Portman?,it
83,Qui a produit des films dans lesquels joue Natalie Portman?,fr
83,Wie produceerde films waarin Natalie Portman speelde?,nl
85,In which films did Julia Roberts as well as Richard Gere play?,en
85,In welchen Filmen spielen sowohl Julia Roberts als auch Richard Gere mit?,de
85,¿En qué películas actúan Julia Roberts y Richard Gere?,es
85,In quali film recitano sia Julia Roberts che Richard Gere?,it
85,Dans quels films jouent Julia Roberts et Richard Gere?,fr
85,In welke films speelden zowel Julia Roberts als Richard Gere?,nl
88,How many films did Leonardo DiCaprio star in?,en
88,In wievielen Filmen hat Leonardo DiCaprio mitgespielt?,de
88,¿En cuántas películas ha actuado Leonardo DiCaprio?,es
88,In quanti film ha recitato Leonardo DiCaprio?,it
88,Dans combien de films Leonard DiCaprio a-t-il joué?,fr
88,In hoeveel films speelde Leonardo DiCaprio?,nl
51,Give me all school types.,en
51,Gib mir alle Schultypen.,de
51,Dame todos los tipos de escuela.,es
51,Dammi tutti i tipi di scuola.,it
51,Donnes-moi tous ley types d'écoles.,fr
51,Noem alle schooltypes.,nl
2,Give me the birthdays of all actors of the television show Charmed.,en
2,Gib mir die Geburtstage von allen Darstellern der Fernsehserie Charmed.,de
2,Dame los cumpleaños de los actores de la serie de televisión Charmed.,es
2,Dammi le date dei compleanni di tutti gli attori della serie televisiva Charmed.,it
2,Donnes-moi les dates de naissance des acteurs de la série télévisée Charmed.,fr
2,Noem de verjaardag van alle acteurs uit de televisieserie Charmed.,nl
6,In which city did John F. Kennedy die?,en
6,In welcher Stadt ist John F. Kennedy gestorben?,de
6,¿En qué ciudad murió John F. Kennedy?,es
6,In quale città morì John F. Kennedy?,it
6,Dans quelle ville est mort John F. Kennedy?,fr
6,In welke stad kwam John F. Kennedy om het leven?,nl
5,How many monarchical countries are there in Europe?,en
5,Wieviele Monarchien gibt es in Europa?,de
5,¿Cuántas monarquías existen en Europa?,es
5,Quante monarchie ci sono in Europa?,it
5,Combien de monarchies existent en Europe?,fr
5,Hoeveel monarchieën zijn er in Europa?,nl
53,Give me all presidents of the United States.,en
53,Gib mir alle Präsidenten der Vereinigten Staaten.,de
53,Dame todos los presidentes de los estados unidos de américa.,es
53,Dammi tutti i presidenti degli Stati Uniti.,it
53,Donnes-moi tous les présidents des Etats-Unis.,fr
53,Noem alle presidenten van de Verenigde Staten.,nl
58,Who produced the most films?,en
58,Wer hat die meisten Filme produziert?,de
58,¿Quién ha producido más películas?,es
58,Chi ha prodotto più film?,it
58,Qui a produit le plus de films?,fr
58,Wie produceerde de meeste films?,nl
72,Which languages are spoken in Estonia?,en
72,Welche Sprachen werden in Estland gesprochen?,de
72,¿Qué idiomas se hablan en Estonia?,es
72,Quali lingue sono parlate in Estonia?,it
72,Quelles langues parle-t-on en Estonie?,fr
72,Welke talen worden gesproken in Estland?,nl
60,Is there a video game called Battle Chess?,en
60,"Gibt es ein Videospiel, das Battle Chess heißt?",de
60,¿Hay algún videojuego que se llame Battle Chess?,es
60,Esiste un videogioco che si chiama Battle Chess?,it
60,Existe-t-il un jeu vidéo appelé Battle Chess?,fr
60,Bestaat er een videospel met de naam Battle Chess?,nl
61,Which mountains are higher than the Nanga Parbat?,en
61,Welche Berge sind höher als der Nanga Parbat?,de
61,¿Qué montañas son más altas que el Nanga Parbat?,es
61,Quali montagne sono più alte del Nanga Parbat?,it
61,Quelles montagnes sont plus hautes que le Nanga Parbat?,fr
61,Welke bergen zijn hoger dan de Nanga Parbat?,nl
100,When is the movie Worst Case Scenario going to be in cinemas in the Netherlands?,en
100,Wann kommt der Film Worst Case Scenario in den Niederlanden in die Kinos?,de
100,¿Cuándo se estrena la película Worst Case Scenario en los países bajos?,es
100,Quando verrà proiettato il film Worst Case Scenario al cinema nei Paesi Bassi?,it
100,Quand sera la film Worst Case Scenario à voir dans les cinémas néerlandais?,fr
100,Wanneer komt de film Worst Case Scenario in Nederland in de bioscoop?,nl
96,Is Jens Friebe a vegan?,en
96,Ist Jens Friebe Veganer?,de
96,¿Es Jens Friebe vegano?,es
96,Jens Friebe è vegano?,it
96,Jens Friebe est-il un végétarien?,fr
96,Is Jens Friebe vegetariër?,nl
45,Which telecommunications organizations are located in Belgium?,en
45,Welche Telekommunikationsunternehmen haben ihren Sitz in Belgien?,de
45,¿Qué empresas de telecomunicaciones tienen su sede en Bélgica?,es
45,Quali aziende di telecomunicazioni hanno sede in Belgio?,it
45,Quelles agences de télécommunication sont situées en Belgique?,fr
45,Welke telecom-bedrijven zijn gevestigd in België?,nl
65,Which companies work in the aerospace industry as well as on nuclear reactor technology?,en
65,Welche Unternehmen sind sowohl in der Luft- und Raumfahrt als auch im Bereich der Reaktortechnologie tätig?,de
65,¿Qué empresas aerospaciales trabajar también en en tecnología de reactores?,es
65,Quali aziende lavorano sia nell'industria aerospaziale che sulle tecnologie dei reattori nucleari?,it
65,Quelles companies travaillent dans l'aérospatial et dans les réacteurs nucléaires?,fr
65,Welke bedrijven zijn zowel actief in de ruimtevaartindustrie als in de nucleaire industrie?,nl
30,Which state of the USA has the highest population density?,en
30,Welcher Staat in den USA hat die höchste Bevölkerungsdichte?,de
30,¿Que estado de los estados unidos de america tiene la mayor densidad de población?,es
30,Quale stato appartenente agli Stati Uniti d'America ha la densità di popolazione maggiore?,it
30,Quel état des Etats-Unis a la plus haute densité de population?,fr
30,Welke deelstaat van de Verenigde Staten heeft de hoogste bevolkingsdichtheid?,nl
7,Is the wife of president Obama called Michelle?,en
7,Heißt die Frau von Präsident Obama Michelle?,de
7,¿La mujer del presidente Obama se llama Michelle?,es
7,La moglie del presidente Obama si chiama Michelle?,it
7,L'épouse du président Obama s'appelle-t-elle Michelle?,fr
7,Heet de echtgenote van president Barack Obama Michelle?,nl
92,What is the highest mountain?,en
92,Was ist der höchste Berg?,de
92,¿Cuál es la montaña más alta?,es
92,Qual è la montagna più alta?,it
92,Quelle est la montagne la plus haute?,fr
92,Wat is de hoogste berg?,nl
80,Give me all Canadian Grunge record labels.,en
80,Gib mir alle kanadischen Grunge-Plattenfirmen.,de
80,Dame todos las empresas canadienses productoras de música Grunge.,es
80,Dammi tutti i produttori canadesi di musica Grunge.,it
80,Donnes-moi tous les labels discographiques canadiens de grunge.,fr
80,Noem alle Canadese grunge-platenlabels.,nl
31,What is the currency of the Czech Republic?,en
31,Was ist die Währung der Tschechischen Republik?,de
31,¿Cuál es la moneda de la república checa?,es
31,Qual è la valuta della Repubblica Ceca?,it
31,Quel est la devise de la Tchéquie?,fr
31,Wat is de munteenheid van Tsjechië?,nl
78,Give me all books written by Danielle Steel.,en
78,"Gib mir alle Bücher, die Danielle Steel geschrieben hat.",de
78,Dame todos los libros escritos por Danielle Steel.,es
78,Dammi tutti i libri scritti da Danielle Steel.,it
78,Donnes-moi tous les livres écrits par Danielle Steel.,fr
78,Noem alle boeken van Danielle Steel.,nl
25,In which films directed by Garry Marshall was Julia Roberts starring?,en
25,"In welchem Filmen, bei denen Garry Marshall Regie geführt hat, hat Julia Roberts mitgespielt?",de
25,¿En qué películas dirigidas por Garry Mashall actuó Julia Roberts?,es
25,In quale film diretto da Garry Marshall recita Julia Roberts?,it
25,Dans quels films dirigés par Garry Marshall joue Julia Roberts?,fr
25,In welke films die werden geregisseerd door Garry Marshall speelde Julia Roberts?,nl
55,Who developed the video game World of Warcraft?,en
55,Wer hat das Videospiel World of Warcraft entwickelt?,de
55,¿Quién desarrolló el videojuego Warcraft?,es
55,Chi ha creato il videogioco World of Warcraft?,it
55,Qui a développé World of Warcraft?,fr
55,Wie heeft het videospel World of Warcraft ontwikkeld?,nl
73,Who owns Aldi?,en
73,Wem gehört Aldi?,de
73,¿A quién pertenece Aldi?,es
73,Chi possiede Aldi?,it
73,Qui possède Aldi?,fr
73,Wie is de eigenaar van Aldi?,nl
20,How many employees does IBM have?,en
20,Wieviele Angestellte hat IBM?,de
20,¿Cuántos empleados tiene IBM?,es
20,Quanti dipendenti ha IBM?,it
20,Combien d'employés a IBM?,fr
20,Hoeveel medewerkers heeft IBM?,nl
33,What is the area code of Berlin?,en
33,Was ist die Vorwahl von Berlin?,de
33,¿Cuál es el prefijo de Berlin?,es
33,Qual è il prefisso di Berlino?,it
33,Quel est l'indicatif téléphonique de Berlin?,fr
33,Wat is het kengetal van Berlijn?,nl
39,When was the Battle of Gettysburg?,en
39,Wann fand die Schlacht von Gettysburg statt?,de
39,¿Cuándo tuvo lugar la batalla de Gettysburg?,es
39,Quando ha avuto luogo la battaglia di Gettysburg?,it
39,Quand se déroula la bataille de Gettysburg?,fr
39,Wanneer was de Slag bij Gettysburg?,nl
42,What are the official languages of the Philippines?,en
42,Was sind die Amtssprachen der Philippinen?,de
42,¿Cuáles son los idiomas oficiales de Las Philipinas?,es
42,Quali sono le lingue ufficiali delle Filippine?,it
42,Quels sont les langues officielles des Philippines?,fr
42,Wat zijn de  officiële talen van de Filippijnen?,nl
46,Is Frank Herbert still alive?,en
46,Lebt Frank Herbert noch?,de
46,¿Todavía vive Frank Herbert?,es
46,Frank Herbert è ancora vivo?,it
46,Frank Herbert est-il encore en vie?,fr
46,Leeft Frank Herbert nog?,nl
95,How many big fires struck Paris during the Middle Ages?,en
95,Wieviele Großbrände wüteten im Paris des Mittelalters?,de
95,¿Cuántos grandes incendios se produjeron en el Paris medieval?,es
95,Quanti grandi incendi sono scoppiati a Parigi nel Medioevo?,it
95,Quels grands incendies ont frappé Paris pendant le Moyen Âge?,fr
95,Hoeveel grote branden troffen Parijs in de Middeleeuwen?,nl
87,Who wrote the book Les Piliers de la terre?,en
87,Wer schrieb das Buch Die Säulen der Erde?,de
87,¿Quen escribió el libro Los pilares de la Tierra?,es
87,Chi ha scritto il libro I pilastri della Terra?,it
87,Qui a écrit le livre Les Piliers de la terre?,fr
87,Wie schreef het boek De Pilaren van de Aarde?,nl
48,Give me the homepage of Forbes.,en
48,Gib mir die Homepage von Forbes.,de
48,Dame la página de web de Forbes.,es
48,Dammi il sito internet di Forbes.,it
48,Quel est la site web de Forbes?,fr
48,Geef de homepage van Forbes.,nl
12,Is proinsulin a protein?,en
12,Ist Proinsulin ein Protein?,de
12,¿La proinsulina es una proteina?,es
12,a proinsulina è una proteina?,it
12,La pro-insuline est-elle une protéine?,fr
12,Is proinsuline een proteïne?,nl
29,Which awards did WikiLeaks win?,en
29,Welche Preise hat WikiLeaks gewonnen?,de
29,¿Qué premios ha ganado WikiLeaks?,es
29,Quali premi ha vinto WikiLeaks?,it
29,Quels prix ont été gagnés par Wikileaks?,fr
29,Welke prijzen heeft WikiLeaks gewonnen?,nl
57,List all episodes of the first season of the HBO television series The Sopranos!,en
57,Liste alle Episoden der ersten Staffel der HBO-Fernsehserie Die Sopranos auf.,de
57,Dame todos los episodios de la prímera época de la serie de HBO Los Sporanos.,es
57,Elenca tutti gli episodi della prima stagione della serie televisiva di HBO i Sopranos!,it
57,Donnes-moi tous les épisodes de la première saison de la série télévisée de HBO les Sopranos.,fr
57,Noem alle afleveringen van het eerste seizoen van de HBO-serie The Sopranos.,nl
81,Which country has the most official languages?,en
81,Welches Land hat die meisten Amtssprachen?,de
81,¿Qué país tiene más idiomas oficiales?,es
81,Quale stato ha più lingue ufficiali?,it
81,Quels pays a le plus de langues officielles?,fr
81,Welk land heeft de meeste officiële talen.,nl
9,Which U.S. states possess gold minerals?,en
9,In welchen US-Staaten gibt es Goldvorkommen?,de
9,¿En qué estados de los estados unidos de américa hay oro?,es
9,In quali stati degli Stati Uniti c'è l'oro?,it
9,Quels états des Etats-Unis d'Amérique possèdent de l'or?,fr
9,In welke deelstaat van de Verenigde Staten komt goud voor?,nl
98,What is the most beautiful painting?,en
98,Welches Gemälde ist das schönste?,de
98,¿Cuál es la pintur más bonita?,es
98,Qual è il dipinto più bello?,it
98,Quelle est la plus belle peinture du monde?,fr
98,Wat is het mooiste schilderij?,nl
3,Who is the daughter of Ingrid Bergman married to?,en
3,Mit wem ist die Tochter von Ingrid Bergman verheiratet?,de
3,¿Con quién está casada la hija de Ingrid Bergman?,es
3,Con chi è sposata la figlia di Ingrid Bergman?,it
3,Qui est l'épou de la fille d'Ingrid Bergman?,fr
3,Met wie is de dochter van Ingrid Bergman getrouwd?,nl
19,Is Egypts largest city also its capital?,en
19,Ist Ägyptens größte Stadt auch seine Hauptstadt?,de
19,¿Es la cuidad más grande de Egipto también capital?,es
19,La città più grande dell'Egitto è anche la sua capitale?,it
19,La ville la plus grande de l'Egypte est-elle sa capitale?,fr
19,Is de grootste stad van Egypte ook de hoofdstad?,nl
69,Which caves have more than 3 entrances?,en
69,Welche Höhlen haben mehr als 3 Eingänge?,de
69,¿Qué cuevas tienen más de 3 entradas?,es
69,Quali grotte hanno più di 3 entrate?,it
69,Quelles grottes ont plus de 3 entrées?,fr
69,Welke grotten hebben meer dan drie ingangen?,nl
70,Give me all films produced by Hal Roach.,en
70,Gib mir alle Filme des Produzenten Hal Roach.,de
70,Dame todas las películas del producente Hal Roach.,es
70,Dammi tutti i film prodotti da Hal Roach.,it
70,Donnes-moi tous les films produits par Hal Roach.,fr
70,Noem alle films die zijn geproduceerd door Hal Roach.,nl
26,Which bridges are of the same type as the Manhattan Bridge?,en
26,Welche Brücken sind vom gleichen Typ wie die Manhattan Bridge?,de
26,¿Qué puentes son del mismo tipo que el puente de Manhattan?,es
26,Quali ponti sono dello stesso tipo del ponte di Manhattan?,it
26,Quels ponts sont du même type que le pont de Manhattan?,fr
26,Welke bruggen zijn van hetzelfde type als de Manhattan Bridge?,nl
27,Was U.S. president Jackson involved in a war?,en
27,War US-Präsident Jackson in einen Krieg verwickelt?,de
27,¿Estuvo el el presidente de los estados unidos Jackson involucrado en una guerra?,es
27,Il presidente degli Stati Uniti Jackson è stato coinvolto in una guerra?,it
27,Le président Jackson a-t-il participé à une guerre?,fr
27,Was president Jackson van de Verenigde Staten betrokken bij een oorlog?,nl
64,Which software has been developed by organizations founded in California?,en
64,"Welche Softwareprodukte wurde von Unternehmen entwickelt, die in Kalifornien gegründet wurden?",de
64,¿Qué productos de software han sido desarrollados por empresas fundadas en California?,es
64,Quali software sono stati sviluppati da aziende fondate in California?,it
64,Quels logiciels ont été dévelopés par des agences fondées en Californie?,fr
64,Welke software is ontwikkeld door bedrijven opgericht in Californië?,nl
75,Who has been the 5th president of the United States of America?,en
75,Wer war der 5. Präsident der Vereinigten Staaten von Amerika?,de
75,¿Quién fue el quinto presidente de los estados unidos de américa?,es
75,Chi è stato il quinto presidente degli Stati Uniti d'America?,it
75,Qui fut le 5e président des Etats-Unis?,fr
